题目,评委ID,阅卷量,信度,效度,公平性,区分力,评分均值,评分标准差,获奖率,公平性_raw,TOPSIS得分,排名,TOPSIS等权,排名等权,聚类,Silhouette,分层,信度_排名,效度_排名,公平性_排名,区分力_排名
B,专家B42,100,0.39062590174441725,0.4540416020145736,-0.7288058893034278,17.19144845555487,44.79,17.19144845555487,0.42,0.7288058893034278,0.5085070974571988,32,0.4720815403310586,48,3,0.2503325727755938,需关注,53,53,35,9
B,专家B43,100,0.7129343497200935,0.7278298839493115,-0.4766844965930991,13.565411899385879,55.86,13.565411899385879,0.44,0.4766844965930991,0.5970035537846361,21,0.6887353217736746,16,0,0.2503325727755938,良好,9,11,25,31
B,专家B44,100,0.599956919262397,0.6652299961276089,-3.152285109192708,13.473125101475159,80.43,13.473125101475159,0.54,3.152285109192708,0.4433735453118305,43,0.4379159213404805,49,1,0.2503325727755938,合格,32,28,55,32
B,专家B45,100,0.755576687165339,0.7254630396866569,-0.9139308808141857,17.45857668883692,43.09,17.45857668883692,0.4,0.9139308808141857,0.7457381497010275,7,0.7671952602723784,6,2,0.2503325727755938,优秀,6,14,39,7
B,专家B46,102,0.5237642915633275,0.6484873254168437,-0.3194597287206425,15.555484154282224,48.549019607843135,15.555484154282224,0.4019607843137255,0.3194597287206425,0.5923577935077657,22,0.627143037009963,25,0,0.2503325727755938,良好,46,33,17,16
B,专家B47,100,0.6310689546851265,0.6248739922555739,-1.0396822648934645,16.288311760277676,61.03,16.288311760277676,0.44,1.0396822648934645,0.6185871422796388,17,0.6289734109013231,24,2,0.2503325727755938,优秀,30,37,42,12
B,专家B48,101,0.784506229435855,0.6126207279248795,-0.7382831675525809,15.215641089076495,44.7029702970297,15.215641089076495,0.36633663366336633,0.7382831675525809,0.6231700977605509,15,0.6713268271742663,19,2,0.2503325727755938,优秀,4,40,36,19
B,专家B49,101,0.40680070880386887,0.4065515958607767,-0.1436751496040905,10.56898114367934,52.801980198019805,10.56898114367934,0.39603960396039606,0.1436751496040905,0.3341728480249362,53,0.41053365525394886,52,3,0.2503325727755938,需关注,52,54,12,48
B,专家B50,101,0.7055995696252971,0.7665267836026769,-0.0983912262292975,12.035401820084164,52.386138613861384,12.035401820084164,0.5148514851485149,0.0983912262292975,0.5653046946203054,26,0.6775137178269558,17,0,0.2503325727755938,良好,10,3,9,36
B,专家B51,100,0.6678935249198482,0.5481407190624857,-1.170927927852651,10.292574993654405,40.73,10.292574993654405,0.49,1.170927927852651,0.3940923290151739,49,0.4794239194742676,46,1,0.2503325727755938,合格,16,47,46,50
